Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3
1470357.5525,-0.5315127685546874,0.40701428222656233,0.59376201171875,41.0,-72.0,-6.5,112.75,-323.75,-229.25
1470358.55425,-1.1252747802734375,0.009576806640625435,1.01514150390625,-63.25,-32.5,-16.25,128.25,-333.25,-215.75
1470359.55625,-1.1061211669921875,-0.18195932617187438,1.024718310546875,-6.5,-17.5,22.75,129.0,-330.0,-210.0
1470360.6374000001,-0.4740519287109375,-0.4213794921874996,0.9145850341796874,-12.0,-83.25,-21.75,135.5,-326.0,-195.0
1470361.55225,-1.5179238525390624,-0.469263525390625,1.2210428466796874,-64.25,-22.75,-5.0,141.0,-329.0,-190.0
1470362.554,-1.120486376953125,-0.05267243652343723,1.2018892333984375,-4.0,0.0,-3.25,139.5,-331.5,-184.0
1470363.55225,-0.8906430175781249,-0.0478840332031254,0.062249243164062495,57.0,-66.25,24.75,144.75,-317.25,-157.25
1470364.5545,-0.852335791015625,-0.35913024902343693,0.3495534423828125,-59.0,-30.5,2.0,154.5,-324.5,-159.5
1470365.6386,-1.0438719238281249,0.2777273925781252,0.7757213378906249,-26.75,-35.75,-13.75,168.75,-326.25,-157.25
1470366.5545,-0.7757213378906249,0.33518823242187423,0.27293898925781246,18.0,-83.5,8.0,169.0,-324.0,-145.5
1470367.554,-0.9864110839843749,-0.12449848632812532,0.3016694091796875,-37.0,-9.0,-14.75,178.25,-323.75,-134.25
1470368.55775,-0.7661445312499999,-0.12449848632812532,0.033518823242187495,24.25,7.0,20.5,179.25,-328.75,-133.75
1470369.5515,-0.239420166015625,-0.579396801757813,0.4261678955078125,-4.0,-0.75,-23.5,175.75,-325.25,-125.25
1470370.6368,-1.0773907470703123,0.44053310546875046,-1.0773907470703123,-22.0,-5.0,7.25,161.75,-309.75,-104.75
1470371.55525,-0.622492431640625,0.0,-0.2154781494140625,-105.75,5.0,-12.75,170.0,-320.5,-107.0
1470372.55575,-1.0199299072265624,0.08619125976562536,0.6272808349609375,-7.5,17.25,10.0,166.5,-328.5,-129.5
1470373.5525,-0.7661445312499999,-0.1628057128906253,0.5506663818359374,-40.25,12.0,-9.0,155.75,-336.75,-148.75
1470374.5585,-0.9193734375,0.06224924316406266,0.39743747558593745,-30.25,47.5,8.5,144.75,-326.25,-132.75
1470375.6382000002,-0.6272808349609375,-0.38307226562499963,0.3495534423828125,33.75,7.75,0.5,138.75,-330.25,-154.25
1470376.551,-1.1635820068359375,-0.028730419921874528,0.6464344482421874,-35.0,0.5,-2.25,142.0,-328.5,-167.5
1470377.55375,-0.9864110839843749,0.11013327636718806,0.7134720947265625,-69.25,40.75,8.75,136.75,-328.75,-163.25
1470378.55525,-1.197100830078125,0.009576806640625435,-0.3064578125,42.0,0.0,6.75,124.75,-317.25,-148.75
1470379.55775,-0.49320554199218747,-0.48362873535156226,0.13407529296874998,-75.5,28.25,-14.25,123.75,-325.75,-162.75
1470380.643,-0.45968671875,0.04309562988281179,0.143652099609375,5.25,44.75,13.5,115.75,-322.25,-164.25
1470381.55075,-1.197100830078125,-0.033518823242188134,1.0103531005859374,-54.25,-10.75,-6.5,113.5,-327.5,-204.5
1470382.554,-1.024718310546875,0.18195932617187438,-0.2537853759765625,18.75,-33.5,4.25,114.75,-319.75,-203.25
1470383.5575,-1.5705962890624998,0.4932055419921877,1.5179238525390624,-66.5,-39.25,-9.5,127.25,-331.25,-214.75
1470384.55225,-0.3495534423828125,-0.6416460449218757,1.3742717529296875,9.75,-53.25,-0.75,130.25,-332.75,-217.75
1470385.6404000001,-0.3687070556640625,-0.35913024902343693,0.622492431640625,5.0,-63.5,-10.75,131.0,-324.0,-188.5
1470386.556,-0.8379705810546875,0.5219359619140622,0.7613561279296874,-61.75,-28.5,0.75,141.0,-331.0,-185.5
1470387.5535,-0.8714894042968749,-0.033518823242188134,1.2880804931640624,-10.25,-56.0,-11.0,154.75,-333.75,-196.75
1470388.5565,-0.7326257080078125,-0.4884171386718741,1.1875240234375,25.75,-23.75,5.0,154.75,-336.25,-185.25
1470389.55475,-1.005564697265625,0.7996633544921874,0.6177040283203125,-41.5,-43.0,-18.5,162.75,-325.75,-154.25
1470390.6452000001,-0.5746083984375,-0.17238251953125072,0.9624690673828125,43.0,-40.25,10.75,174.75,-334.75,-168.75
1470391.556,-0.8379705810546875,-0.48362873535156226,0.19632453613281248,34.25,-18.5,7.0,180.0,-317.5,-127.5
1470392.552,-1.1252747802734375,0.15801730957031168,-1.4700398193359374,-43.0,-9.5,-14.0,169.25,-313.75,-101.25
1470393.551,-0.32561142578124996,0.2777273925781252,0.5698199951171875,-28.0,-0.25,17.0,181.5,-325.0,-127.5
1470394.5535,-1.197100830078125,-0.19153613281249982,0.6368576416015624,-34.0,20.75,-14.25,170.75,-326.25,-136.25
1470395.556,0.01915361328125,0.11013327636718806,0.0430956298828125,4.75,21.0,12.25,161.25,-326.75,-141.75
1470396.45,-0.27293898925781246,-0.38786066894531324,0.59376201171875,-117.25,31.5,-7.25,150.75,-327.25,-130.75
1470397.5535,-0.6943184814453125,0.2873041992187506,0.0047884033203125,30.25,62.25,13.5,144.25,-332.25,-124.75
1470398.56125,-1.0438719238281249,-0.32082302246093697,0.603338818359375,10.75,-3.5,-4.5,128.25,-325.75,-143.25
1470399.55175,-0.622492431640625,-0.0957680664062508,0.5746083984375,-83.5,1.0,-3.25,130.0,-330.5,-165.5
1470400.55425,-0.833182177734375,-0.2585737792968743,0.354341845703125,61.5,57.0,14.0,120.5,-323.5,-143.5
1470401.4532,-0.584185205078125,-0.1628057128906253,0.51714755859375,-60.25,-27.5,2.5,120.5,-324.5,-171.0
1470402.551,-1.2593500732421874,-0.469263525390625,0.44053310546874996,-6.0,22.25,-11.0,120.0,-323.5,-180.0
1470403.554,-1.0630255371093749,0.3112462158203133,0.4740519287109375,-42.25,33.5,-2.0,114.5,-324.5,-195.0
1470404.556,-1.1635820068359375,-0.13407529296875076,0.5027823486328125,17.25,3.0,4.75,116.25,-319.75,-213.75
1470405.55075,-0.7565677246093749,-0.17717092285156255,-1.0007762939453124,2.0,-77.0,12.75,117.5,-311.5,-177.5
1470406.4534,-1.0726023437499999,0.40701428222656233,0.3591302490234375,-139.0,-95.75,-17.5,129.75,-325.75,-195.75
1470407.556,-0.852335791015625,-0.16759411621093712,1.0103531005859374,9.0,-6.0,5.25,130.75,-328.75,-199.75
1470408.556,-0.8092401611328125,-0.4548983154296877,2.039859814453125,-84.0,-38.25,-0.75,146.0,-334.5,-208.0
1470409.551,-0.44532150878906246,-0.3112462158203133,2.0159177978515626,47.5,-12.5,-12.75,139.0,-340.0,-212.5
1470410.5585,-1.0534487304687499,0.5171475585937504,0.39264907226562495,-33.0,-34.5,-11.75,141.5,-329.0,-184.0
1470411.4534,-0.8714894042968749,-0.45968671874999956,1.2497732666015624,27.5,5.5,12.0,146.75,-330.25,-187.75
1470412.557,-0.7852981445312499,-0.39264907226562507,1.2928688964843749,11.25,-51.75,-6.25,159.25,-328.75,-166.75
1470413.553,-0.679953271484375,-0.14844050292968802,1.2210428466796874,-23.5,-81.75,1.0,164.0,-331.0,-167.0
1470414.554,-1.0678139404296874,-0.43095629882812503,1.0199299072265624,-27.5,7.75,-27.5,174.5,-338.0,-162.0
1470415.545,-0.97683427734375,-0.12449848632812532,1.3024457031249999,-15.25,-77.5,13.0,181.75,-329.25,-151.75
1470416.4095,-1.0879252343749999,0.2260126367187496,0.6512228515624999,32.8,14.6,7.8,185.6,-334.0,-148.4
1470417.4784000001,-0.5363011718749999,-0.13790601562499916,-0.46351744140624995,-25.4,15.2,3.4,176.2,-320.2,-118.2
1470418.45625,-1.149216796875,-0.5506663818359367,0.63206923828125,-58.0,-12.75,-21.25,173.75,-331.25,-141.25
1470419.452,-1.0199299072265624,0.11971008300781172,0.0526724365234375,-54.75,-13.0,-11.75,165.5,-326.5,-128.0
1470420.4525,-0.74699091796875,-0.0957680664062508,1.5945383056640625,-57.5,62.5,22.75,173.0,-337.0,-142.5
1470421.3812,-1.5227122558593749,0.03830722656249996,0.737414111328125,4.75,11.75,-12.75,151.75,-332.25,-162.75
1470422.45425,-0.7230489013671875,0.014365209960937264,0.411802685546875,-5.25,18.0,11.75,145.0,-330.5,-162.5
1470423.45225,-0.8475473876953125,-0.17238251953125072,1.139639990234375,-60.75,40.5,16.5,135.0,-330.5,-161.5
1470424.4535,-0.6081272216796875,0.06703764648437449,0.2346317626953125,16.75,25.25,-13.0,130.0,-326.5,-157.0
1470425.455,-0.93852705078125,-0.19632453613281164,-0.11013327636718749,-1.25,-12.25,-3.25,123.0,-323.0,-183.0
1470426.384,-0.4740519287109375,-0.01915361328125087,-0.33518823242187495,-48.75,10.75,12.25,128.0,-318.5,-168.0
1470427.45,-0.8714894042968749,-0.29209260253906244,-0.1197100830078125,-1.25,-17.0,-14.75,128.0,-320.0,-160.0
1470428.458,-0.4644751220703125,0.38307226562499963,-0.36391865234375,-27.0,-30.5,-3.75,120.0,-317.5,-179.0
1470429.45525,-0.488417138671875,0.033518823242188134,-0.4740519287109375,-4.75,58.5,11.0,121.25,-334.75,-159.25
1470430.456,-1.2401964599609374,0.028730419921874528,-0.1292868896484375,28.0,11.0,3.25,114.0,-318.5,-172.5
1470431.3812,-0.9002198242187499,-0.13407529296875076,0.17238251953125,-84.5,-14.0,-9.75,113.75,-324.75,-171.75
1470432.45325,-1.6041151123046875,-0.06224924316406266,0.7613561279296874,-31.0,3.75,2.0,113.0,-327.0,-213.0
1470433.456,-0.9959878906249999,-0.10534487304687445,1.1827356201171875,-9.75,-41.75,8.75,123.5,-328.5,-218.0
1470434.45625,-0.6464344482421874,-0.14844050292968802,0.1580173095703125,-3.0,-62.25,-11.75,121.0,-319.5,-201.5
1470435.45225,-1.1923124267578125,0.3734954589843742,-0.8379705810546875,-5.5,-30.25,13.5,124.75,-313.25,-158.25
1470436.3876,-0.5458779785156249,-0.5506663818359367,1.2593500732421874,-29.25,-49.25,-28.5,141.25,-327.25,-188.25
1470437.45675,-1.0007762939453124,0.10055646972656263,0.12449848632812499,-22.0,-65.5,4.0,142.75,-322.75,-161.25
1470438.45275,-0.9241618408203125,-0.11013327636718806,0.2059013427734375,-27.5,-73.5,12.5,157.0,-323.5,-146.5
1470439.453,-1.0390835205078124,0.20590134277343708,0.13407529296874998,-9.25,-4.25,-7.0,165.75,-323.25,-150.25
1470440.458,-1.3551181396484375,-0.05267243652343723,0.55545478515625,-42.5,-99.0,7.5,174.0,-325.0,-148.0
1470441.392,-1.158793603515625,-0.4213794921874996,0.59376201171875,-13.75,-23.0,-34.25,187.25,-331.25,-132.25
1470442.4545,-0.7948749511718749,-0.2537853759765625,0.565031591796875,7.25,47.5,22.0,185.5,-331.0,-126.5
1470443.4535,-0.9911994873046874,0.0718260498046881,0.33518823242187495,-53.75,5.25,5.75,170.75,-325.25,-126.25
1470444.4555,-1.0630255371093749,-0.32082302246093697,-0.45968671875,28.25,5.25,-11.5,158.75,-318.25,-113.75
1470445.45425,-0.3064578125,-0.35913024902343693,-0.01915361328125,-54.75,22.5,-1.0,156.0,-323.0,-113.5
1470446.3898,-1.0773907470703123,0.14844050292968802,1.3407529296874998,-53.0,-1.25,8.5,164.25,-330.75,-162.25
1470447.4545,-0.82360537109375,0.1628057128906253,0.2825157958984375,34.75,45.0,8.0,144.75,-329.25,-137.75
1470448.45625,-0.12449848632812499,-0.15801730957031168,0.4261678955078125,-55.75,32.25,-1.75,133.25,-328.75,-132.75
1470449.4575,-0.9097966308593749,-0.2873041992187506,0.622492431640625,3.25,0.25,-15.0,135.25,-323.75,-160.75
1470450.45,-1.0726023437499999,-0.12928688964843715,0.24899697265624998,-10.5,-6.75,2.0,135.25,-324.25,-175.25
1470451.3926,-0.27293898925781246,-0.22984335937499978,0.6655880615234374,-61.0,63.5,12.25,132.0,-331.5,-160.5
1470452.45325,-1.426944189453125,-0.21547814941406251,1.1635820068359375,-8.75,7.25,-12.25,119.5,-325.0,-203.5
1470453.43,-0.6742071875,-0.14173673828124933,1.5399505078125,-94.6,-61.2,-6.0,124.2,-331.4,-217.8
1470454.4324,-1.2871228125,0.20302830078125034,0.7584830859375,67.8,25.6,20.2,123.4,-329.4,-213.8
1470455.4292000001,-0.54013189453125,-0.07661445312499993,0.92320416015625,-27.0,-62.2,-12.6,130.8,-325.2,-192.8
1470456.3876666666,-1.00748005859375,-0.05746083984375083,-0.01149216796875,38.2,-82.8,6.8,136.6,-323.8,-178.6
1470457.4286,-1.0879252343749999,-0.37541082031250106,-0.29879636718749997,-48.2,-35.0,-10.6,144.8,-322.4,-152.8
1470458.4274000002,-0.3754108203125,-0.007661445312500348,1.3369222070312499,-46.8,-49.6,-5.2,163.8,-333.0,-170.6
1470459.4302,-0.82360537109375,0.13407529296875076,1.1760318554687499,-26.8,-69.6,0.0,167.8,-333.8,-165.4
1470460.432,-0.60908490234375,-0.44053310546875046,1.3369222070312499,-31.4,-47.2,-11.2,180.8,-334.8,-180.0
1470461.3873333333,-1.0228029492187498,0.04213794921875014,0.612915625,-1.0,-8.0,-7.2,180.2,-330.2,-137.0
1470462.4278,-0.97683427734375,-0.14939818359374968,1.3752294335937498,-17.4,-33.4,3.6,195.4,-335.0,-157.8
1470463.4294,-0.5746083984375,-0.2068590234375005,-0.229843359375,38.0,-54.8,-11.4,188.8,-317.2,-123.6
1470464.4274000002,-1.1951854687499999,-0.33327287109374915,0.73166802734375,-55.6,-56.0,-8.6,217.0,-320.6,-122.6
1470465.4292000001,-1.1875240234375,0.26431986328124957,0.63206923828125,-44.6,-12.6,22.2,216.8,-326.4,-123.6
1470466.3918333333,-1.22583125,-0.1800439648437493,0.6818686328125,-25.6,48.6,-5.6,206.0,-330.8,-128.8
1470467.4256,-0.66271501953125,0.09959878906250097,0.10726023437499999,3.2,36.4,4.2,189.6,-324.0,-104.8
1470468.4592000002,-0.7661445312499999,-0.26048914062500117,0.6971915234374999,-21.8,16.6,-16.8,185.0,-333.8,-117.0
1470469.55775,-1.1923124267578125,-0.24899697265625065,1.2928688964843749,-47.5,15.0,19.0,181.5,-335.5,-140.5
1470470.5505,-0.6512228515624999,-0.08619125976562536,0.9097966308593749,-90.75,53.0,-0.75,165.25,-334.75,-143.75
1470471.4852,-0.9528922607421875,-0.14844050292968802,0.9241618408203125,-18.5,28.25,-5.25,144.0,-334.0,-142.5
1470472.556,-1.0869675537109373,0.11971008300781172,0.507570751953125,-20.25,18.25,-1.5,145.0,-332.0,-144.5
1470473.55175,-1.2641384765625,-0.12449848632812532,1.9105729248046874,5.0,36.5,20.25,142.75,-330.25,-169.75
1470474.5545,-1.0007762939453124,0.10055646972656263,-0.3112462158203125,12.75,19.0,-3.75,127.5,-326.0,-157.0
1470475.55675,-0.1292868896484375,-0.8571241943359382,1.8435352783203125,23.25,36.75,25.25,131.5,-332.5,-201.0
1470476.4856,-0.928950244140625,-0.6272808349609367,1.2785036865234374,-58.25,29.25,-11.75,118.5,-327.0,-189.5
1470477.557,-1.1731588134765625,0.2777273925781252,-0.699106884765625,65.75,0.5,-6.75,112.0,-322.5,-186.0
1470478.5545,-1.2689268798828124,-0.0239420166015627,0.1388636962890625,-105.75,-78.0,7.0,128.25,-320.25,-182.25
1470479.55325,-0.55545478515625,0.13407529296875076,1.407790576171875,-37.75,-53.25,0.75,130.5,-332.0,-217.0
1470480.5555,-0.7422025146484375,-0.3064578124999997,0.5315127685546874,-3.0,-62.5,-3.75,132.5,-328.0,-188.5
1470481.4892,-0.63206923828125,-0.9289502441406245,1.3407529296874998,-5.5,-41.25,-9.25,153.25,-335.25,-183.25
1470482.5565,-1.005564697265625,0.06703764648437449,0.4644751220703125,42.75,-28.5,-8.5,158.5,-324.0,-161.0
1470483.554,-0.86191259765625,-0.3734954589843742,0.1771709228515625,-55.75,-75.0,-2.0,172.75,-313.75,-137.75
1470484.5515,-0.6703764648437499,-0.12449848632812532,-0.55545478515625,53.5,-77.75,10.5,184.0,-308.0,-127.5
1470485.55425,-0.679953271484375,0.09097966308593719,0.2825157958984375,-85.25,-51.0,6.0,192.5,-322.0,-130.0
1470486.4897999999,-1.0342951171875,-0.3974374755859369,1.0534487304687499,-8.5,-56.25,-17.25,213.25,-329.25,-140.75
1470487.556,-1.0582371337890624,-0.22505495605468795,1.1109095703125,-0.25,-47.75,5.75,219.0,-329.0,-127.0
1470488.5535,-0.9911994873046874,-0.2346317626953116,0.1149216796875,6.75,-25.75,-4.25,228.5,-327.0,-120.0
1470489.55725,-0.8475473876953125,0.11492167968749989,0.1388636962890625,-5.5,-48.25,3.0,244.75,-313.75,-111.75
1470490.55225,-0.622492431640625,0.07661445312499993,0.21068974609375,-97.75,-96.75,3.25,260.5,-312.5,-116.5
1470491.489,-0.45968671875,0.04309562988281179,0.814028564453125,-34.0,-94.25,-21.5,279.5,-327.0,-136.5
1470492.55525,-1.4317325927734375,0.19153613281249982,1.3742717529296875,-11.75,-5.0,14.75,289.75,-334.75,-150.25
1470493.55575,-0.928950244140625,-0.7469909179687502,1.7573440185546874,13.0,-26.0,-4.75,299.0,-333.0,-158.0
1470494.5545,-1.2114660400390624,0.21068974609375068,0.258573779296875,-28.0,-39.25,-3.75,302.5,-321.0,-120.0
1470495.556,-0.6368576416015624,-0.20111293945312525,-0.09576806640624999,-86.75,24.25,-3.5,288.0,-321.0,-103.5
1470496.4902000001,-0.8858546142578124,-0.22984335937499978,1.37906015625,13.0,25.75,-10.25,293.0,-332.0,-127.5
1470497.55325,-0.718260498046875,0.38307226562499963,0.239420166015625,-6.75,4.5,4.75,282.25,-326.75,-110.25
1470498.5565,-0.5315127685546874,-0.15801730957031168,-0.5458779785156249,-35.5,26.75,1.5,264.75,-317.25,-76.25
1470499.553,-0.9433154541015625,0.05267243652343723,-0.24899697265624998,5.5,5.25,-2.5,268.25,-312.25,-85.25
1470500.55375,-0.7134720947265625,-0.5889736083984367,0.7038952880859375,-61.75,-23.25,-20.5,272.0,-323.5,-119.5
1470501.4966,-1.0438719238281249,0.22026655273437434,0.2346317626953125,-45.75,47.0,18.5,255.0,-328.5,-97.5
1470502.5525,-1.3024457031249999,0.24420856933593704,0.16280571289062498,-2.75,-13.25,-4.0,248.5,-329.0,-101.0
1470503.5525,-0.6368576416015624,-0.15322890624999985,0.6943184814453125,-20.25,10.0,3.25,244.75,-332.25,-122.75
1470504.55575,-0.5746083984375,-0.26815058593749974,0.0143652099609375,-44.5,45.5,4.25,235.0,-319.0,-90.5
1470505.556,-1.2401964599609374,0.08619125976562536,-0.51714755859375,1.25,-32.5,-11.75,233.5,-308.0,-87.0
1470506.4967999998,-0.9864110839843749,0.33997663574218784,-0.086191259765625,-58.75,18.25,-2.0,229.0,-327.5,-101.5
1470507.5575,-0.9145850341796874,-0.31603461914062514,-0.01915361328125,-12.25,-36.75,7.25,229.75,-312.25,-98.75
1470508.5545,-1.4939818359375,0.33997663574218784,0.679953271484375,-86.75,-40.25,4.25,245.0,-331.0,-138.0
1470509.553,-0.59376201171875,-0.24420856933593704,1.0630255371093749,-37.5,-43.25,-9.0,252.0,-333.5,-130.0
1470510.55525,-0.5027823486328125,-0.6033388183593758,1.93451494140625,14.25,-44.25,-11.25,263.0,-340.0,-157.5
1470511.498,-0.842758984375,0.05746083984375083,0.63206923828125,28.25,-34.75,-14.5,263.25,-329.25,-123.25
1470512.556,-1.35990654296875,-0.14365209960937442,0.6751648681640625,-46.75,-41.0,8.0,282.5,-322.0,-120.5
1470513.55825,-0.5602431884765625,-0.16759411621093712,1.7238251953125,-54.75,-69.25,-1.5,290.75,-336.75,-150.75
1470514.5515,-0.9145850341796874,-0.2346317626953116,1.388636962890625,-7.0,-16.75,1.75,289.25,-337.75,-160.75
1470515.55525,-1.20667763671875,0.2873041992187506,0.4213794921875,10.5,-9.25,-21.75,305.25,-325.25,-132.75
1470516.5024,-0.7757213378906249,-0.1388636962890626,1.43652099609375,-46.25,-74.25,1.0,317.5,-327.0,-153.0
1470517.551,-1.2593500732421874,-0.11013327636718806,0.5458779785156249,9.25,-45.5,-10.75,316.5,-324.0,-142.5
1470518.55525,-1.0007762939453124,0.4548983154296877,0.9145850341796874,-55.75,-36.0,-4.5,333.75,-327.25,-156.25
1470519.558,-0.8714894042968749,-0.11013327636718806,1.8818425048828125,-28.0,-33.0,6.25,334.5,-336.0,-182.0
1470520.552,-0.9145850341796874,-0.6655880615234366,1.0199299072265624,30.75,7.75,-2.75,335.0,-330.0,-174.0
1470521.5018,-0.9528922607421875,0.17717092285156255,0.4644751220703125,4.25,-66.75,14.5,341.0,-318.0,-152.5
1470522.55575,-0.928950244140625,-0.3734954589843742,-0.2537853759765625,-2.5,-37.5,-16.25,351.0,-308.0,-142.5
1470523.554,-1.005564697265625,0.04309562988281179,0.1005564697265625,-87.75,7.5,1.25,349.75,-320.75,-141.25
1470524.5545,-1.158793603515625,0.1628057128906253,0.0718260498046875,-61.25,55.5,13.25,333.0,-325.5,-126.5
1470525.5555,-0.45010991210937495,-0.5985504150390621,0.814028564453125,21.5,25.5,-23.0,331.0,-321.5,-122.5
1470526.5032000002,-1.2306196533203124,0.08619125976562536,0.296881005859375,9.0,-20.25,12.0,321.5,-326.5,-133.0
1470527.5535,-1.01514150390625,-0.18674772949218799,0.411802685546875,-137.0,7.0,-17.25,320.5,-324.0,-124.0
1470528.5565,-0.7709329345703124,0.1388636962890626,0.4165910888671875,71.25,46.0,16.5,316.75,-320.25,-127.75
1470529.5565,-0.584185205078125,-0.04309562988281179,0.7038952880859375,5.25,12.25,-8.75,307.75,-329.75,-136.25
1470530.55325,-1.1875240234375,0.033518823242188134,-0.699106884765625,-41.25,1.25,7.5,300.0,-314.0,-95.5
1470531.51,-0.8858546142578124,-0.028730419921874528,0.3064578125,-12.5,-13.25,-10.25,300.5,-320.5,-109.0
1470532.551,-1.22583125,-0.3543418457031251,0.373495458984375,8.0,47.75,-8.25,291.75,-326.25,-105.25
1470533.555,-0.9241618408203125,0.24899697265625065,0.373495458984375,-108.75,50.75,18.5,281.5,-330.0,-84.0
1470534.5525,-0.5123591552734374,-0.4453215087890623,1.637633935546875,-68.25,-38.5,-10.5,283.25,-337.25,-139.75
1470535.5515,-0.49320554199218747,-0.05267243652343723,0.033518823242187495,-6.5,47.5,7.5,254.0,-327.0,-93.0
1470536.5106,-0.44053310546874996,0.24899697265625065,0.6081272216796875,-7.25,36.5,14.5,251.25,-331.25,-91.75
1470537.55625,-1.149216796875,-0.3734954589843742,0.28730419921875,-11.5,20.0,-10.0,232.75,-327.75,-104.75
1470538.55275,-1.3359645263671873,-0.028730419921874528,-0.622492431640625,21.75,-5.0,-3.75,236.5,-323.5,-97.0
1470539.5555,-1.13006318359375,-0.03830722656249996,-0.584185205078125,-33.75,-63.5,2.0,246.25,-306.75,-92.75
1470540.5575,-0.7517793212890624,-0.18674772949218799,0.9959878906249999,-100.75,-112.5,-2.0,273.0,-329.5,-139.0
1470541.5106,-0.33039982910156246,0.20111293945312525,0.948103857421875,57.0,-3.5,0.25,279.25,-340.75,-146.25
1470542.5555,-0.5889736083984375,-0.14844050292968802,0.6560112548828124,-12.75,-37.5,8.25,285.75,-322.75,-128.25
1470543.55475,-0.26336218261718747,-0.29209260253906244,1.369483349609375,-68.25,-73.75,5.5,305.5,-334.5,-151.5
1470544.5535,-0.86191259765625,-0.13407529296875076,0.7278373046875,22.25,-50.5,-11.75,306.25,-323.25,-141.25
1470545.5545,-1.484405029296875,0.15801730957031168,0.3064578125,33.5,-3.75,-18.5,309.75,-322.25,-141.25
1470546.5134,-0.842758984375,-0.32082302246093697,0.47884033203125,-42.75,-37.25,-0.25,321.25,-322.75,-132.75
1470547.5565,-0.8092401611328125,0.11013327636718806,-0.01915361328125,-60.25,29.0,2.5,322.5,-321.0,-124.5
1470548.556,0.1005564697265625,0.13407529296875076,0.7805097412109374,-26.5,43.5,5.0,308.75,-328.75,-124.25
1470549.55275,-1.3072341064453123,0.028730419921874528,0.9145850341796874,28.0,32.0,11.75,286.75,-334.25,-118.25
1470550.55325,-0.5267243652343749,-0.24899697265625065,0.2825157958984375,-32.25,14.75,-14.75,277.0,-322.0,-103.0
1470551.5453333333,-1.03812583984375,0.0,0.28730419921875,-31.0,26.2,18.0,268.0,-325.2,-104.8
1470552.5802,-0.7125144140625,0.17238251953125072,-0.26431986328125,-40.2,28.4,-2.2,253.6,-322.0,-92.8
1470553.5768,-0.45585599609375,0.452025273437501,-0.19536685546874996,-28.4,17.6,-7.4,248.2,-314.2,-71.8
1470554.606,-1.7094599853515624,-0.2394201660156252,1.024718310546875,-30.25,6.75,-7.25,248.0,-335.0,-117.5
1470555.6065,-1.3407529296874998,-0.3303998291015624,0.9241618408203125,-4.5,66.0,16.25,229.75,-333.75,-110.75
1470556.5568,-1.177947216796875,-0.10534487304687445,-0.12449848632812499,-5.5,-25.0,-4.0,218.25,-318.25,-104.75
1470557.605,-0.4644751220703125,-0.04309562988281179,0.74699091796875,-79.75,-86.5,-13.0,233.25,-329.75,-125.75
1470558.606,-1.20667763671875,0.2633621826171879,0.5602431884765625,-32.75,-22.0,8.75,244.75,-330.75,-135.75
1470559.6025,-1.1635820068359375,-0.08619125976562536,0.70868369140625,21.25,-35.25,-5.75,250.75,-337.25,-147.25
1470560.60475,-1.0199299072265624,-0.36391865234375054,1.8148048583984373,-16.75,-75.0,-2.5,276.75,-332.25,-155.75
1470561.565,-1.0438719238281249,-0.40701428222656233,1.4796166259765624,-16.75,-70.5,-29.0,294.75,-330.25,-144.25
1470562.60325,-0.7852981445312499,-0.17238251953125072,0.3112462158203125,-23.25,-50.5,10.25,300.25,-320.25,-133.75
1470563.60325,-1.350329736328125,-0.01915361328125087,0.8762778076171874,-111.5,-45.25,-18.5,315.25,-324.25,-142.25
1470564.607,-0.9050082275390624,-0.24899697265625065,2.6719290527343746,40.0,-27.5,22.25,310.0,-341.0,-184.5
1470565.602,-0.7709329345703124,-0.45968671874999956,0.277727392578125,-19.0,-19.75,-23.0,316.25,-326.25,-139.75
1470566.5614,-0.9433154541015625,-0.12449848632812532,0.9433154541015625,-42.75,-57.25,-2.25,330.75,-324.25,-146.75
1470567.6075,-0.9720458740234375,-0.04309562988281179,0.3495534423828125,13.5,-56.5,5.25,340.75,-313.25,-156.75
1470568.60275,-1.2641384765625,0.004788403320311829,0.8667010009765624,-56.0,-22.75,-5.0,341.25,-328.75,-161.75
1470569.604,-1.446097802734375,-0.05267243652343723,0.5793968017578125,1.25,-30.75,-6.25,346.25,-322.75,-168.75
1470570.60775,-0.9337386474609375,0.13407529296875076,0.33518823242187495,27.5,-81.75,-2.0,353.25,-316.25,-160.75
1470571.5604,-0.6847416748046875,-0.6081272216796876,0.0143652099609375,5.75,-32.5,-5.75,361.75,-309.75,-163.25
1470572.60575,-0.8092401611328125,-0.36391865234375054,0.43574470214843747,-35.5,-17.75,0.25,363.75,-317.75,-182.75
1470573.60725,-0.45489831542968745,0.22505495605468795,-0.2920926025390625,-21.75,-0.75,0.5,362.5,-315.5,-161.0
1470574.606,-0.5746083984375,0.009576806640625435,0.26336218261718747,-61.5,57.5,13.5,355.75,-327.75,-166.25
1470575.60175,-0.5746083984375,-0.33518823242187423,1.350329736328125,-39.75,26.5,-4.0,347.25,-325.75,-158.25
1470576.5658,-1.3838485595703125,-0.014365209960937264,0.63206923828125,18.25,28.5,13.0,340.0,-326.5,-165.5
1470577.60575,-0.45489831542968745,-0.4979939453124995,1.1444283935546875,-39.75,24.0,1.0,332.25,-331.75,-143.25
1470578.60525,-0.86191259765625,0.4932055419921877,-0.17238251953125,54.25,22.5,1.5,325.25,-321.75,-124.75
