UTC,Time,Temperature 1,Calibrated Temperature 1,Temperature 1 Stable,Temperature 2,Calibrated Temperature 2,Temperature 2 Stable
2018-11-09 19:59:33+00:00,1417337089.0,321.0,20.062,0.0,5040.0,19.857,0.0
2018-11-09 19:59:39+00:00,1417343109.0,321.0,20.062,0.0,5030.0,19.817999999999998,0.0
2018-11-09 19:59:45+00:00,1417349129.0,321.0,20.062,1.0,5034.0,19.833,1.0
2018-11-09 19:59:51+00:00,1417355150.0,321.0,20.062,0.0,5041.0,19.861,0.0
2018-11-09 19:59:57+00:00,1417361170.0,321.0,20.062,0.0,5025.0,19.798,0.0
2018-11-09 20:00:04+00:00,1417367190.0,322.0,20.125,0.0,5043.0,19.868,0.0
2018-11-09 20:00:10+00:00,1417373210.0,322.0,20.125,0.0,5037.0,19.845,0.0
2018-11-09 20:00:16+00:00,1417379230.0,322.0,20.125,0.0,5032.0,19.825,0.0
2018-11-09 20:00:22+00:00,1417385251.0,323.0,20.188,0.0,5032.0,19.825,0.0
2018-11-09 20:00:28+00:00,1417391271.0,323.0,20.188,0.0,5031.0,19.820999999999998,0.0
2018-11-09 20:00:34+00:00,1417397291.0,323.0,20.188,0.0,5035.0,19.837,0.0
2018-11-09 20:00:40+00:00,1417403311.0,322.0,20.125,0.0,5027.0,19.805999999999997,0.0
2018-11-09 20:00:46+00:00,1417409331.0,322.0,20.125,0.0,5023.0,19.79,0.0
2018-11-09 20:00:52+00:00,1417415352.0,322.0,20.125,0.0,5018.0,19.77,0.0
2018-11-09 20:00:58+00:00,1417421373.0,322.0,20.125,0.0,5022.0,19.785999999999998,0.0
2018-11-09 20:01:04+00:00,1417427393.0,322.0,20.125,1.0,5011.0,19.743,0.0
2018-11-09 20:01:10+00:00,1417433413.0,322.0,20.125,1.0,5004.0,19.715999999999998,0.0
2018-11-09 20:01:16+00:00,1417439433.0,321.0,20.062,1.0,5000.0,19.7,0.0
2018-11-09 20:01:22+00:00,1417445453.0,321.0,20.062,1.0,4999.0,19.695999999999998,0.0
2018-11-09 20:01:28+00:00,1417451474.0,321.0,20.062,0.0,4997.0,19.688,0.0
2018-11-09 20:01:34+00:00,1417457494.0,321.0,20.062,0.0,5000.0,19.7,0.0
2018-11-09 20:01:40+00:00,1417463516.0,321.0,20.062,0.0,5003.0,19.712,0.0
2018-11-09 20:01:46+00:00,1417469535.0,320.0,20.0,0.0,5011.0,19.743,0.0
2018-11-09 20:01:53+00:00,1417475555.0,320.0,20.0,0.0,5017.0,19.767,0.0
2018-11-09 20:01:59+00:00,1417481575.0,321.0,20.062,0.0,5041.0,19.861,0.0
2018-11-09 20:02:05+00:00,1417487595.0,321.0,20.062,0.0,5038.0,19.849,0.0
2018-11-09 20:02:11+00:00,1417493615.0,322.0,20.125,0.0,5035.0,19.837,0.0
2018-11-09 20:02:17+00:00,1417499634.0,322.0,20.125,0.0,5024.0,19.794,0.0
2018-11-09 20:02:23+00:00,1417505655.0,322.0,20.125,0.0,5021.0,19.782,0.0
2018-11-09 20:02:29+00:00,1417511675.0,321.0,20.062,0.0,5030.0,19.817999999999998,0.0
2018-11-09 20:02:35+00:00,1417517695.0,321.0,20.062,0.0,5021.0,19.782,0.0
2018-11-09 20:02:41+00:00,1417523715.0,321.0,20.062,0.0,5007.0,19.727,0.0
2018-11-09 20:02:47+00:00,1417529734.0,321.0,20.062,1.0,5007.0,19.727,0.0
2018-11-09 20:02:53+00:00,1417535753.0,321.0,20.062,1.0,4988.0,19.653,0.0
2018-11-09 20:02:59+00:00,1417541773.0,321.0,20.062,1.0,4980.0,19.621,0.0
2018-11-09 20:03:05+00:00,1417547793.0,320.0,20.0,1.0,4980.0,19.621,0.0
2018-11-09 20:03:11+00:00,1417553814.0,320.0,20.0,1.0,4977.0,19.61,0.0
2018-11-09 20:03:17+00:00,1417559835.0,319.0,19.938,0.0,4992.0,19.669,0.0
2018-11-09 20:03:23+00:00,1417565855.0,319.0,19.938,0.0,5024.0,19.794,0.0
2018-11-09 20:03:29+00:00,1417571874.0,320.0,20.0,1.0,5014.0,19.755,1.0
2018-11-09 20:03:36+00:00,1417577895.0,320.0,20.0,1.0,5019.0,19.774,0.0
2018-11-09 20:03:42+00:00,1417583915.0,320.0,20.0,1.0,5019.0,19.774,0.0
2018-11-09 20:03:48+00:00,1417589935.0,320.0,20.0,1.0,5021.0,19.782,0.0
2018-11-09 20:03:54+00:00,1417595954.0,320.0,20.0,0.0,5027.0,19.805999999999997,0.0
2018-11-09 20:04:00+00:00,1417601974.0,321.0,20.062,0.0,5020.0,19.778,0.0
2018-11-09 20:04:06+00:00,1417607994.0,321.0,20.062,0.0,5034.0,19.833,0.0
2018-11-09 20:04:12+00:00,1417614013.0,320.0,20.0,0.0,5019.0,19.774,0.0
2018-11-09 20:04:18+00:00,1417620033.0,321.0,20.062,0.0,5054.0,19.912,0.0
2018-11-09 20:04:24+00:00,1417626053.0,321.0,20.062,0.0,5038.0,19.849,0.0
2018-11-09 20:04:30+00:00,1417632072.0,322.0,20.125,0.0,5039.0,19.852999999999998,0.0
2018-11-09 20:04:36+00:00,1417638092.0,322.0,20.125,0.0,5037.0,19.845,0.0
2018-11-09 20:04:42+00:00,1417644112.0,322.0,20.125,0.0,5030.0,19.817999999999998,0.0
2018-11-09 20:04:48+00:00,1417650132.0,322.0,20.125,0.0,5026.0,19.802,0.0
2018-11-09 20:04:54+00:00,1417656153.0,322.0,20.125,0.0,5026.0,19.802,0.0
2018-11-09 20:05:00+00:00,1417662173.0,322.0,20.125,0.0,5021.0,19.782,0.0
2018-11-09 20:05:06+00:00,1417668192.0,322.0,20.125,0.0,5014.0,19.755,0.0
2018-11-09 20:05:12+00:00,1417674213.0,322.0,20.125,0.0,5007.0,19.727,0.0
2018-11-09 20:05:18+00:00,1417680233.0,322.0,20.125,0.0,5011.0,19.743,0.0
2018-11-09 20:05:25+00:00,1417686253.0,322.0,20.125,0.0,5021.0,19.782,0.0
2018-11-09 20:05:31+00:00,1417692272.0,321.0,20.062,0.0,5034.0,19.833,0.0
2018-11-09 20:05:37+00:00,1417698291.0,321.0,20.062,0.0,5049.0,19.892,0.0
2018-11-09 20:05:43+00:00,1417704311.0,321.0,20.062,0.0,5034.0,19.833,0.0
2018-11-09 20:05:49+00:00,1417710331.0,322.0,20.125,0.0,5029.0,19.814,0.0
2018-11-09 20:05:55+00:00,1417716352.0,322.0,20.125,0.0,5021.0,19.782,0.0
2018-11-09 20:06:01+00:00,1417722372.0,321.0,20.062,1.0,5012.0,19.747,1.0
2018-11-09 20:06:07+00:00,1417728392.0,321.0,20.062,1.0,4994.0,19.676,1.0
2018-11-09 20:06:13+00:00,1417734413.0,321.0,20.062,1.0,4992.0,19.669,0.0
2018-11-09 20:06:19+00:00,1417740432.0,321.0,20.062,1.0,4991.0,19.665,0.0
2018-11-09 20:06:25+00:00,1417746452.0,321.0,20.062,1.0,4997.0,19.688,0.0
2018-11-09 20:06:31+00:00,1417752472.0,320.0,20.0,1.0,4975.0,19.602,0.0
2018-11-09 20:06:37+00:00,1417758491.0,320.0,20.0,1.0,4973.0,19.594,0.0
2018-11-09 20:06:43+00:00,1417764510.0,320.0,20.0,0.0,4983.0,19.633,0.0
2018-11-09 20:06:49+00:00,1417770529.0,320.0,20.0,0.0,4999.0,19.695999999999998,0.0
2018-11-09 20:06:55+00:00,1417776550.0,319.0,19.938,0.0,4984.0,19.637,0.0
2018-11-09 20:07:01+00:00,1417782571.0,319.0,19.938,0.0,5002.0,19.708,0.0
2018-11-09 20:07:07+00:00,1417788591.0,319.0,19.938,0.0,5014.0,19.755,0.0
2018-11-09 20:07:14+00:00,1417794610.0,319.0,19.938,0.0,5017.0,19.767,0.0
2018-11-09 20:07:20+00:00,1417800629.0,320.0,20.0,0.0,5026.0,19.802,0.0
2018-11-09 20:07:26+00:00,1417806649.0,320.0,20.0,0.0,5011.0,19.743,0.0
2018-11-09 20:07:32+00:00,1417812670.0,320.0,20.0,0.0,5023.0,19.79,0.0
2018-11-09 20:07:38+00:00,1417818690.0,320.0,20.0,1.0,5035.0,19.837,0.0
2018-11-09 20:07:44+00:00,1417824710.0,321.0,20.062,1.0,5040.0,19.857,0.0
2018-11-09 20:07:50+00:00,1417830731.0,322.0,20.125,1.0,5031.0,19.820999999999998,0.0
2018-11-09 20:07:56+00:00,1417836751.0,321.0,20.062,0.0,4997.0,19.688,0.0
2018-11-09 20:08:02+00:00,1417842771.0,321.0,20.062,0.0,4980.0,19.621,0.0
2018-11-09 20:08:08+00:00,1417848791.0,320.0,20.0,1.0,4976.0,19.605999999999998,0.0
2018-11-09 20:08:14+00:00,1417854810.0,320.0,20.0,1.0,4970.0,19.582,0.0
2018-11-09 20:08:20+00:00,1417860830.0,320.0,20.0,1.0,4977.0,19.61,0.0
2018-11-09 20:08:26+00:00,1417866849.0,319.0,19.938,0.0,4989.0,19.657,0.0
2018-11-09 20:08:32+00:00,1417872869.0,320.0,20.0,0.0,5030.0,19.817999999999998,0.0
2018-11-09 20:08:38+00:00,1417878889.0,321.0,20.062,0.0,5047.0,19.884,0.0
2018-11-09 20:08:44+00:00,1417884910.0,321.0,20.062,0.0,5035.0,19.837,0.0
2018-11-09 20:08:50+00:00,1417890930.0,322.0,20.125,0.0,5042.0,19.865,0.0
2018-11-09 20:08:57+00:00,1417896950.0,322.0,20.125,0.0,5055.0,19.916,0.0
2018-11-09 20:09:03+00:00,1417902970.0,322.0,20.125,0.0,5041.0,19.861,0.0
2018-11-09 20:09:09+00:00,1417908990.0,322.0,20.125,0.0,5044.0,19.872,0.0
2018-11-09 20:09:15+00:00,1417915010.0,323.0,20.188,0.0,5040.0,19.857,0.0
2018-11-09 20:09:21+00:00,1417921029.0,322.0,20.125,0.0,5042.0,19.865,0.0
2018-11-09 20:09:27+00:00,1417927049.0,323.0,20.188,0.0,5037.0,19.845,0.0
2018-11-09 20:09:33+00:00,1417933069.0,322.0,20.125,1.0,5044.0,19.872,1.0
2018-11-09 20:09:39+00:00,1417939090.0,322.0,20.125,0.0,5027.0,19.805999999999997,0.0
2018-11-09 20:09:45+00:00,1417945110.0,322.0,20.125,0.0,5009.0,19.735,0.0
2018-11-09 20:09:51+00:00,1417951130.0,322.0,20.125,0.0,5005.0,19.719,0.0
2018-11-09 20:09:57+00:00,1417957151.0,322.0,20.125,0.0,5011.0,19.743,0.0
2018-11-09 20:10:03+00:00,1417963172.0,321.0,20.062,0.0,5029.0,19.814,0.0
2018-11-09 20:10:09+00:00,1417969192.0,322.0,20.125,0.0,5042.0,19.865,0.0
2018-11-09 20:10:15+00:00,1417975212.0,323.0,20.188,0.0,5062.0,19.942999999999998,0.0
2018-11-09 20:10:21+00:00,1417981232.0,323.0,20.188,0.0,5053.0,19.908,0.0
2018-11-09 20:10:27+00:00,1417987252.0,323.0,20.188,0.0,5040.0,19.857,0.0
2018-11-09 20:10:33+00:00,1417993273.0,323.0,20.188,0.0,5041.0,19.861,0.0
2018-11-09 20:10:39+00:00,1417999292.0,323.0,20.188,1.0,5045.0,19.875999999999998,0.0
2018-11-09 20:10:46+00:00,1418005313.0,323.0,20.188,0.0,5046.0,19.88,0.0
2018-11-09 20:10:52+00:00,1418011333.0,323.0,20.188,0.0,5020.0,19.778,0.0
2018-11-09 20:10:58+00:00,1418017352.0,323.0,20.188,0.0,5011.0,19.743,0.0
2018-11-09 20:11:04+00:00,1418023373.0,322.0,20.125,1.0,5013.0,19.750999999999998,0.0
2018-11-09 20:11:10+00:00,1418029394.0,322.0,20.125,1.0,5019.0,19.774,0.0
2018-11-09 20:11:16+00:00,1418035414.0,322.0,20.125,1.0,5025.0,19.798,0.0
2018-11-09 20:11:22+00:00,1418041434.0,322.0,20.125,1.0,5028.0,19.81,0.0
2018-11-09 20:11:28+00:00,1418047453.0,322.0,20.125,0.0,5024.0,19.794,0.0
2018-11-09 20:11:34+00:00,1418053473.0,322.0,20.125,0.0,5028.0,19.81,0.0
2018-11-09 20:11:40+00:00,1418059492.0,321.0,20.062,0.0,5035.0,19.837,0.0
2018-11-09 20:11:46+00:00,1418065515.0,321.0,20.062,0.0,5037.0,19.845,0.0
2018-11-09 20:11:52+00:00,1418071535.0,321.0,20.062,0.0,5047.0,19.884,0.0
2018-11-09 20:11:58+00:00,1418077554.0,321.0,20.062,0.0,5045.0,19.875999999999998,0.0
2018-11-09 20:12:04+00:00,1418083574.0,323.0,20.188,0.0,5070.0,19.974,0.0
2018-11-09 20:12:10+00:00,1418089593.0,323.0,20.188,0.0,5060.0,19.935,0.0
2018-11-09 20:12:16+00:00,1418095613.0,323.0,20.188,0.0,5045.0,19.875999999999998,0.0
2018-11-09 20:12:22+00:00,1418101633.0,323.0,20.188,0.0,5043.0,19.868,0.0
2018-11-09 20:12:28+00:00,1418107653.0,323.0,20.188,1.0,5051.0,19.9,0.0
2018-11-09 20:12:35+00:00,1418113673.0,323.0,20.188,0.0,5063.0,19.947,0.0
2018-11-09 20:12:41+00:00,1418119693.0,323.0,20.188,0.0,5063.0,19.947,0.0
2018-11-09 20:12:47+00:00,1418125714.0,323.0,20.188,0.0,5057.0,19.923,0.0
2018-11-09 20:12:53+00:00,1418131734.0,323.0,20.188,0.0,5060.0,19.935,0.0
2018-11-09 20:12:59+00:00,1418137757.0,323.0,20.188,0.0,5038.0,19.849,0.0
2018-11-09 20:13:05+00:00,1418143777.0,323.0,20.188,0.0,5052.0,19.904,0.0
2018-11-09 20:13:11+00:00,1418149797.0,323.0,20.188,0.0,5057.0,19.923,0.0
2018-11-09 20:13:17+00:00,1418155819.0,323.0,20.188,0.0,5040.0,19.857,0.0
2018-11-09 20:13:23+00:00,1418161839.0,323.0,20.188,0.0,5029.0,19.814,0.0
2018-11-09 20:13:29+00:00,1418167859.0,323.0,20.188,0.0,5032.0,19.825,0.0
2018-11-09 20:13:35+00:00,1418173880.0,322.0,20.125,1.0,5035.0,19.837,0.0
2018-11-09 20:13:41+00:00,1418179901.0,323.0,20.188,1.0,5035.0,19.837,0.0
2018-11-09 20:13:47+00:00,1418185921.0,322.0,20.125,1.0,5025.0,19.798,0.0
2018-11-09 20:13:53+00:00,1418191941.0,322.0,20.125,0.0,5035.0,19.837,0.0
2018-11-09 20:13:59+00:00,1418197961.0,322.0,20.125,0.0,5032.0,19.825,0.0
2018-11-09 20:14:05+00:00,1418203981.0,322.0,20.125,0.0,5039.0,19.852999999999998,0.0
2018-11-09 20:14:11+00:00,1418210000.0,322.0,20.125,1.0,5026.0,19.802,1.0
2018-11-09 20:14:18+00:00,1418216021.0,322.0,20.125,0.0,5022.0,19.785999999999998,0.0
2018-11-09 20:14:24+00:00,1418222041.0,322.0,20.125,0.0,5026.0,19.802,0.0
2018-11-09 20:14:30+00:00,1418228061.0,322.0,20.125,0.0,5020.0,19.778,0.0
2018-11-09 20:14:36+00:00,1418234081.0,322.0,20.125,0.0,5028.0,19.81,0.0
2018-11-09 20:14:42+00:00,1418240101.0,322.0,20.125,0.0,5029.0,19.814,0.0
2018-11-09 20:14:48+00:00,1418246120.0,322.0,20.125,1.0,5040.0,19.857,1.0
2018-11-09 20:14:54+00:00,1418252140.0,322.0,20.125,1.0,5028.0,19.81,1.0
2018-11-09 20:15:00+00:00,1418258161.0,322.0,20.125,0.0,5047.0,19.884,0.0
2018-11-09 20:15:06+00:00,1418264181.0,322.0,20.125,0.0,5042.0,19.865,0.0
2018-11-09 20:15:12+00:00,1418270201.0,322.0,20.125,0.0,5048.0,19.887999999999998,0.0
2018-11-09 20:15:18+00:00,1418276221.0,323.0,20.188,0.0,5052.0,19.904,0.0
2018-11-09 20:15:24+00:00,1418282241.0,323.0,20.188,0.0,5028.0,19.81,0.0
2018-11-09 20:15:30+00:00,1418288261.0,323.0,20.188,0.0,5025.0,19.798,0.0
2018-11-09 20:15:36+00:00,1418294281.0,323.0,20.188,0.0,5022.0,19.785999999999998,0.0
2018-11-09 20:15:42+00:00,1418300301.0,323.0,20.188,0.0,5028.0,19.81,0.0
2018-11-09 20:15:48+00:00,1418306322.0,322.0,20.125,0.0,5034.0,19.833,0.0
2018-11-09 20:15:54+00:00,1418312343.0,322.0,20.125,0.0,5027.0,19.805999999999997,0.0
2018-11-09 20:16:00+00:00,1418318362.0,322.0,20.125,0.0,5038.0,19.849,0.0
2018-11-09 20:16:07+00:00,1418324382.0,322.0,20.125,0.0,5049.0,19.892,0.0
2018-11-09 20:16:13+00:00,1418330401.0,322.0,20.125,0.0,5030.0,19.817999999999998,0.0
2018-11-09 20:16:19+00:00,1418336422.0,322.0,20.125,0.0,5055.0,19.916,0.0
2018-11-09 20:16:25+00:00,1418342443.0,323.0,20.188,0.0,5053.0,19.908,0.0
2018-11-09 20:16:31+00:00,1418348464.0,323.0,20.188,0.0,5053.0,19.908,0.0
2018-11-09 20:16:37+00:00,1418354483.0,323.0,20.188,0.0,5032.0,19.825,0.0
2018-11-09 20:16:43+00:00,1418360502.0,323.0,20.188,0.0,5005.0,19.719,0.0
2018-11-09 20:16:49+00:00,1418366523.0,323.0,20.188,0.0,5030.0,19.817999999999998,0.0
2018-11-09 20:16:55+00:00,1418372543.0,323.0,20.188,0.0,4985.0,19.641,0.0
2018-11-09 20:17:01+00:00,1418378563.0,322.0,20.125,0.0,4964.0,19.559,0.0
2018-11-09 20:17:07+00:00,1418384582.0,321.0,20.062,0.0,4912.0,19.355,0.0
2018-11-09 20:17:13+00:00,1418390603.0,320.0,20.0,0.0,5032.0,19.825,0.0
2018-11-09 20:17:19+00:00,1418396622.0,327.0,20.438,0.0,5044.0,19.872,0.0
2018-11-09 20:17:25+00:00,1418402642.0,335.0,20.938000000000002,0.0,5153.0,20.3,0.0
2018-11-09 20:17:31+00:00,1418408662.0,342.0,21.375,0.0,5249.0,20.676,0.0
2018-11-09 20:17:37+00:00,1418414682.0,347.0,21.688000000000002,0.0,5298.0,20.868000000000002,0.0
2018-11-09 20:17:43+00:00,1418420702.0,352.0,22.0,0.0,5386.0,21.213,0.0
