Time,Temperature 1,Calibrated Temperature 1,Temperature 1 Stable,Temperature 2,Calibrated Temperature 2,Temperature 2 Stable
1184802.0,389.0,24.311999999999998,0.0,5967.0,23.436,0.0
1190821.0,392.0,24.5,0.0,5985.0,23.506999999999998,0.0
1196841.0,392.0,24.5,0.0,5985.0,23.506999999999998,0.0
1202862.0,392.0,24.5,0.0,5990.0,23.526,0.0
1208882.0,392.0,24.5,1.0,5994.0,23.541999999999998,0.0
1214903.0,392.0,24.5,1.0,5980.0,23.487,0.0
1220922.0,392.0,24.5,0.0,5965.0,23.428,0.0
1226942.0,392.0,24.5,0.0,5964.0,23.424,0.0
1232961.0,392.0,24.5,0.0,5941.0,23.334,0.0
1238981.0,392.0,24.5,1.0,5926.0,23.275,0.0
1245011.0,391.0,24.438000000000002,1.0,5911.0,23.215999999999998,0.0
1251031.0,390.0,24.375,1.0,5902.0,23.18,0.0
1257060.0,389.0,24.311999999999998,1.0,5905.0,23.191999999999997,0.0
1263079.0,389.0,24.311999999999998,1.0,5903.0,23.184,0.0
1269099.0,388.0,24.25,1.0,5902.0,23.18,0.0
1275118.0,389.0,24.311999999999998,1.0,5905.0,23.191999999999997,0.0
1281137.0,388.0,24.25,1.0,5899.0,23.169,0.0
1287158.0,388.0,24.25,1.0,5906.0,23.195999999999998,0.0
1293178.0,388.0,24.25,1.0,5915.0,23.230999999999998,1.0
1299202.0,388.0,24.25,1.0,5907.0,23.2,1.0
1305222.0,388.0,24.25,0.0,5907.0,23.2,0.0
1311242.0,388.0,24.25,0.0,5912.0,23.22,0.0
1317262.0,388.0,24.25,0.0,5926.0,23.275,0.0
1323282.0,388.0,24.25,0.0,5931.0,23.294,0.0
1329312.0,388.0,24.25,0.0,5938.0,23.322,0.0
1335332.0,388.0,24.25,0.0,5938.0,23.322,0.0
1341351.0,389.0,24.311999999999998,0.0,5961.0,23.412,0.0
1347372.0,390.0,24.375,0.0,5964.0,23.424,0.0
1353393.0,390.0,24.375,0.0,5967.0,23.436,0.0
1359413.0,390.0,24.375,1.0,5941.0,23.334,0.0
1365433.0,390.0,24.375,0.0,5935.0,23.31,0.0
1371453.0,390.0,24.375,0.0,5934.0,23.305999999999997,0.0
1377472.0,390.0,24.375,1.0,5936.0,23.314,1.0
1383493.0,390.0,24.375,0.0,5936.0,23.314,0.0
1389513.0,390.0,24.375,0.0,5941.0,23.334,0.0
1395534.0,390.0,24.375,0.0,5957.0,23.397,0.0
1401553.0,390.0,24.375,0.0,5958.0,23.4,0.0
1407572.0,390.0,24.375,0.0,5974.0,23.463,0.0
1413592.0,391.0,24.438000000000002,0.0,5986.0,23.51,0.0
1419612.0,391.0,24.438000000000002,0.0,5987.0,23.514,0.0
1425632.0,392.0,24.5,0.0,5986.0,23.51,0.0
1431661.0,392.0,24.5,0.0,5984.0,23.503,0.0
1437680.0,392.0,24.5,1.0,5983.0,23.499000000000002,0.0
1443701.0,392.0,24.5,0.0,5975.0,23.467,0.0
1449721.0,392.0,24.5,0.0,5980.0,23.487,0.0
1455740.0,392.0,24.5,0.0,5970.0,23.448,1.0
1461759.0,392.0,24.5,0.0,5963.0,23.42,0.0
1467779.0,391.0,24.438000000000002,0.0,5951.0,23.373,0.0
1473800.0,392.0,24.5,0.0,5976.0,23.471,0.0
1479820.0,392.0,24.5,0.0,5974.0,23.463,0.0
1485840.0,392.0,24.5,0.0,5979.0,23.483,0.0
1491860.0,392.0,24.5,0.0,5979.0,23.483,0.0
1497880.0,392.0,24.5,0.0,5972.0,23.455,0.0
1503901.0,392.0,24.5,0.0,5960.0,23.408,0.0
1509921.0,392.0,24.5,0.0,5971.0,23.451999999999998,0.0
1515941.0,392.0,24.5,0.0,5976.0,23.471,0.0
1521960.0,392.0,24.5,1.0,5961.0,23.412,1.0
1527981.0,392.0,24.5,0.0,5956.0,23.393,0.0
1534001.0,392.0,24.5,0.0,5959.0,23.404,0.0
1540021.0,392.0,24.5,0.0,5978.0,23.479,0.0
1546041.0,393.0,24.561999999999998,0.0,5988.0,23.518,0.0
1552061.0,395.0,24.688000000000002,0.0,6074.0,23.855999999999998,0.0
1558081.0,395.0,24.688000000000002,0.0,6004.0,23.581,0.0
1564101.0,395.0,24.688000000000002,0.0,5985.0,23.506999999999998,0.0
1570120.0,395.0,24.688000000000002,0.0,5971.0,23.451999999999998,0.0
1576140.0,394.0,24.625,0.0,5966.0,23.432,0.0
1582160.0,394.0,24.625,0.0,5957.0,23.397,0.0
1588179.0,394.0,24.625,0.0,5953.0,23.381,0.0
1594202.0,393.0,24.561999999999998,1.0,5944.0,23.345,0.0
1600223.0,392.0,24.5,1.0,5931.0,23.294,0.0
1606243.0,392.0,24.5,1.0,5934.0,23.305999999999997,0.0
1612263.0,391.0,24.438000000000002,1.0,5910.0,23.212,0.0
1618283.0,390.0,24.375,0.0,5908.0,23.204,0.0
1624303.0,390.0,24.375,0.0,5907.0,23.2,0.0
1630323.0,389.0,24.311999999999998,0.0,5921.0,23.255,0.0
1636343.0,390.0,24.375,0.0,5926.0,23.275,0.0
1642363.0,390.0,24.375,0.0,5920.0,23.250999999999998,0.0
1648383.0,390.0,24.375,0.0,5926.0,23.275,0.0
1654404.0,389.0,24.311999999999998,0.0,5917.0,23.239,0.0
1660425.0,389.0,24.311999999999998,1.0,5920.0,23.250999999999998,1.0
1666445.0,390.0,24.375,1.0,5925.0,23.271,1.0
1672464.0,389.0,24.311999999999998,0.0,5925.0,23.271,1.0
1678484.0,390.0,24.375,0.0,5931.0,23.294,1.0
1684504.0,389.0,24.311999999999998,0.0,5924.0,23.267,0.0
1690525.0,389.0,24.311999999999998,0.0,5929.0,23.287,0.0
1696545.0,390.0,24.375,0.0,5939.0,23.326,0.0
1702565.0,390.0,24.375,0.0,5945.0,23.349,0.0
1708584.0,390.0,24.375,0.0,5947.0,23.357,0.0
1714604.0,390.0,24.375,0.0,5932.0,23.298000000000002,0.0
1720625.0,390.0,24.375,0.0,5929.0,23.287,0.0
1726646.0,390.0,24.375,0.0,5917.0,23.239,1.0
1732666.0,390.0,24.375,0.0,5916.0,23.235,1.0
1738685.0,390.0,24.375,0.0,5925.0,23.271,1.0
1744710.0,389.0,24.311999999999998,0.0,5921.0,23.255,0.0
1750731.0,389.0,24.311999999999998,1.0,5916.0,23.235,0.0
1756751.0,389.0,24.311999999999998,1.0,5917.0,23.239,0.0
1762771.0,389.0,24.311999999999998,0.0,5907.0,23.2,0.0
1768790.0,389.0,24.311999999999998,0.0,5895.0,23.153000000000002,0.0
1774811.0,388.0,24.25,0.0,5893.0,23.145,0.0
1780832.0,388.0,24.25,0.0,5890.0,23.133000000000003,0.0
1786859.0,388.0,24.25,0.0,5880.0,23.094,0.0
1792880.0,388.0,24.25,0.0,5886.0,23.118000000000002,0.0
1798901.0,388.0,24.25,0.0,5933.0,23.302,0.0
1804921.0,389.0,24.311999999999998,0.0,5946.0,23.353,0.0
1810941.0,389.0,24.311999999999998,0.0,5943.0,23.342,0.0
1816961.0,390.0,24.375,1.0,5946.0,23.353,0.0
1822981.0,390.0,24.375,0.0,5938.0,23.322,0.0
1829009.0,390.0,24.375,0.0,5926.0,23.275,0.0
1835029.0,390.0,24.375,0.0,5903.0,23.184,0.0
1841049.0,389.0,24.311999999999998,0.0,5892.0,23.141,0.0
1847070.0,389.0,24.311999999999998,0.0,5887.0,23.121,0.0
1853090.0,388.0,24.25,1.0,5884.0,23.11,0.0
1859109.0,388.0,24.25,1.0,5896.0,23.156999999999996,0.0
1865128.0,388.0,24.25,1.0,5898.0,23.165,0.0
1871152.0,388.0,24.25,1.0,5907.0,23.2,0.0
1877172.0,388.0,24.25,1.0,5908.0,23.204,0.0
1883192.0,388.0,24.25,1.0,5915.0,23.230999999999998,1.0
1889211.0,388.0,24.25,1.0,5925.0,23.271,0.0
1895232.0,389.0,24.311999999999998,1.0,5933.0,23.302,0.0
1901252.0,389.0,24.311999999999998,1.0,5934.0,23.305999999999997,0.0
1907273.0,389.0,24.311999999999998,1.0,5932.0,23.298000000000002,0.0
1913293.0,390.0,24.375,1.0,5927.0,23.279,0.0
1919313.0,389.0,24.311999999999998,1.0,5919.0,23.247,0.0
1925333.0,389.0,24.311999999999998,1.0,5916.0,23.235,1.0
1931361.0,390.0,24.375,1.0,5918.0,23.243000000000002,1.0
1937381.0,389.0,24.311999999999998,1.0,5911.0,23.215999999999998,1.0
1943410.0,389.0,24.311999999999998,0.0,5904.0,23.188000000000002,0.0
1949430.0,389.0,24.311999999999998,0.0,5889.0,23.129,0.0
1955452.0,389.0,24.311999999999998,1.0,5870.0,23.055,0.0
1961471.0,388.0,24.25,1.0,5884.0,23.11,0.0
1967490.0,388.0,24.25,1.0,5888.0,23.125,0.0
1973510.0,388.0,24.25,0.0,5877.0,23.081999999999997,0.0
1979530.0,388.0,24.25,0.0,5878.0,23.086,0.0
1985550.0,387.0,24.188000000000002,0.0,5882.0,23.101999999999997,0.0
1991569.0,387.0,24.188000000000002,0.0,5880.0,23.094,0.0
1997588.0,387.0,24.188000000000002,0.0,5884.0,23.11,0.0
2003611.0,387.0,24.188000000000002,0.0,5887.0,23.121,0.0
2009631.0,387.0,24.188000000000002,1.0,5886.0,23.118000000000002,1.0
2015651.0,387.0,24.188000000000002,1.0,5876.0,23.078000000000003,1.0
2021671.0,387.0,24.188000000000002,1.0,5885.0,23.114,1.0
2027691.0,387.0,24.188000000000002,1.0,5880.0,23.094,1.0
2033711.0,387.0,24.188000000000002,1.0,5878.0,23.086,1.0
2039732.0,387.0,24.188000000000002,0.0,5876.0,23.078000000000003,0.0
2045752.0,387.0,24.188000000000002,0.0,5884.0,23.11,0.0
2051771.0,387.0,24.188000000000002,0.0,5889.0,23.129,0.0
2057791.0,387.0,24.188000000000002,0.0,5900.0,23.173000000000002,0.0
2063811.0,387.0,24.188000000000002,0.0,5895.0,23.153000000000002,0.0
2069830.0,387.0,24.188000000000002,0.0,5894.0,23.149,0.0
2075850.0,387.0,24.188000000000002,0.0,5887.0,23.121,0.0
2081870.0,387.0,24.188000000000002,0.0,5893.0,23.145,0.0
2087890.0,387.0,24.188000000000002,0.0,5879.0,23.09,0.0
2093911.0,388.0,24.25,0.0,5888.0,23.125,0.0
2099931.0,389.0,24.311999999999998,1.0,5875.0,23.074,1.0
2105952.0,389.0,24.311999999999998,1.0,5867.0,23.043000000000003,0.0
2111972.0,389.0,24.311999999999998,1.0,5873.0,23.066,0.0
2117991.0,389.0,24.311999999999998,1.0,5874.0,23.07,0.0
2124011.0,388.0,24.25,0.0,5875.0,23.074,0.0
2130032.0,389.0,24.311999999999998,0.0,5876.0,23.078000000000003,0.0
2136052.0,388.0,24.25,0.0,5889.0,23.129,0.0
2142072.0,388.0,24.25,0.0,5876.0,23.078000000000003,0.0
2148092.0,388.0,24.25,0.0,5873.0,23.066,0.0
2154112.0,388.0,24.25,0.0,5872.0,23.063000000000002,0.0
2160131.0,388.0,24.25,0.0,5863.0,23.026999999999997,0.0
2166153.0,387.0,24.188000000000002,1.0,5867.0,23.043000000000003,1.0
2172173.0,387.0,24.188000000000002,1.0,5855.0,22.996,1.0
2178192.0,387.0,24.188000000000002,1.0,5863.0,23.026999999999997,0.0
2184212.0,386.0,24.125,0.0,5858.0,23.008000000000003,0.0
2190232.0,386.0,24.125,0.0,5871.0,23.059,0.0
2196252.0,386.0,24.125,0.0,5872.0,23.063000000000002,0.0
2202273.0,386.0,24.125,0.0,5875.0,23.074,0.0
2208293.0,386.0,24.125,1.0,5886.0,23.118000000000002,1.0
2214313.0,387.0,24.188000000000002,1.0,5886.0,23.118000000000002,0.0
2220334.0,387.0,24.188000000000002,1.0,5881.0,23.098000000000003,0.0
2226359.0,387.0,24.188000000000002,1.0,5880.0,23.094,0.0
2232378.0,387.0,24.188000000000002,1.0,5888.0,23.125,0.0
2238398.0,386.0,24.125,0.0,5879.0,23.09,0.0
2244419.0,386.0,24.125,0.0,5876.0,23.078000000000003,0.0
2250438.0,386.0,24.125,1.0,5892.0,23.141,1.0
2256459.0,386.0,24.125,1.0,5888.0,23.125,1.0
2262479.0,386.0,24.125,1.0,5884.0,23.11,1.0
2268499.0,386.0,24.125,1.0,5877.0,23.081999999999997,1.0
2274518.0,386.0,24.125,0.0,5883.0,23.105999999999998,0.0
2280539.0,386.0,24.125,0.0,5868.0,23.046999999999997,0.0
2286559.0,386.0,24.125,1.0,5858.0,23.008000000000003,0.0
2292579.0,385.0,24.061999999999998,0.0,5851.0,22.98,0.0
2298603.0,385.0,24.061999999999998,0.0,5859.0,23.011,0.0
2304623.0,386.0,24.125,0.0,5893.0,23.145,0.0
2310643.0,389.0,24.311999999999998,0.0,5933.0,23.302,0.0
2316663.0,389.0,24.311999999999998,0.0,5905.0,23.191999999999997,0.0
2322682.0,388.0,24.25,0.0,5891.0,23.136999999999997,0.0
2328702.0,388.0,24.25,1.0,5891.0,23.136999999999997,0.0
2334721.0,388.0,24.25,0.0,5903.0,23.184,0.0
2340742.0,388.0,24.25,0.0,5911.0,23.215999999999998,0.0
2346763.0,389.0,24.311999999999998,0.0,5918.0,23.243000000000002,0.0
2352783.0,389.0,24.311999999999998,1.0,5920.0,23.250999999999998,0.0
2358802.0,389.0,24.311999999999998,1.0,5930.0,23.29,0.0
2364823.0,389.0,24.311999999999998,0.0,5940.0,23.33,0.0
2370843.0,390.0,24.375,0.0,5944.0,23.345,0.0
2376864.0,389.0,24.311999999999998,0.0,5929.0,23.287,0.0
2382884.0,390.0,24.375,0.0,5996.0,23.55,0.0
2388910.0,392.0,24.5,0.0,6027.0,23.671999999999997,0.0
2394930.0,393.0,24.561999999999998,0.0,6028.0,23.676,0.0
2400950.0,394.0,24.625,0.0,6025.0,23.664,0.0
2406970.0,394.0,24.625,0.0,6022.0,23.651999999999997,0.0
2412989.0,395.0,24.688000000000002,0.0,6033.0,23.695,0.0
2419009.0,395.0,24.688000000000002,0.0,6031.0,23.686999999999998,0.0
2425030.0,395.0,24.688000000000002,0.0,6011.0,23.609,0.0
2431051.0,396.0,24.75,0.0,6017.0,23.631999999999998,0.0
2437071.0,395.0,24.688000000000002,0.0,5992.0,23.534000000000002,0.0
2443091.0,395.0,24.688000000000002,0.0,5981.0,23.491,0.0
2449111.0,395.0,24.688000000000002,0.0,5958.0,23.4,0.0
2455130.0,394.0,24.625,0.0,5958.0,23.4,0.0
2461152.0,393.0,24.561999999999998,0.0,5966.0,23.432,0.0
2467172.0,393.0,24.561999999999998,0.0,5958.0,23.4,0.0
2473192.0,392.0,24.5,0.0,5928.0,23.283,0.0
2479213.0,391.0,24.438000000000002,0.0,5883.0,23.105999999999998,0.0
2485233.0,390.0,24.375,0.0,5847.0,22.964000000000002,0.0
2491253.0,389.0,24.311999999999998,0.0,5810.0,22.819000000000003,0.0
2497273.0,387.0,24.188000000000002,0.0,5806.0,22.803,0.0
2503293.0,386.0,24.125,1.0,5786.0,22.725,0.0
2509314.0,384.0,24.0,0.0,5777.0,22.689,0.0
2515335.0,384.0,24.0,0.0,5781.0,22.705,0.0
2521360.0,383.0,23.938000000000002,0.0,5782.0,22.709,0.0
2527379.0,383.0,23.938000000000002,0.0,5790.0,22.74,0.0
2533399.0,383.0,23.938000000000002,0.0,5809.0,22.815,0.0
2539418.0,383.0,23.938000000000002,0.0,5787.0,22.729,0.0
2545438.0,382.0,23.875,0.0,5774.0,22.677,0.0
2551458.0,382.0,23.875,0.0,5774.0,22.677,1.0
2557478.0,381.0,23.811999999999998,0.0,5770.0,22.662,0.0
2563497.0,381.0,23.811999999999998,0.0,5765.0,22.642,0.0
2569516.0,380.0,23.75,0.0,5775.0,22.680999999999997,0.0
2575536.0,381.0,23.811999999999998,0.0,5781.0,22.705,0.0
2581556.0,381.0,23.811999999999998,0.0,5785.0,22.721,0.0
2587576.0,381.0,23.811999999999998,0.0,5783.0,22.713,0.0
2593596.0,381.0,23.811999999999998,0.0,5780.0,22.701,0.0
2599615.0,381.0,23.811999999999998,0.0,5780.0,22.701,0.0
2605635.0,382.0,23.875,0.0,5783.0,22.713,1.0
2611655.0,382.0,23.875,0.0,5776.0,22.685,1.0
2617675.0,381.0,23.811999999999998,0.0,5777.0,22.689,0.0
2623695.0,381.0,23.811999999999998,0.0,5771.0,22.666,0.0
2629715.0,381.0,23.811999999999998,0.0,5776.0,22.685,0.0
2635736.0,381.0,23.811999999999998,0.0,5773.0,22.674,1.0
2641757.0,380.0,23.75,0.0,5774.0,22.677,0.0
2647777.0,380.0,23.75,0.0,5765.0,22.642,0.0
2653797.0,381.0,23.811999999999998,0.0,5772.0,22.67,0.0
2659816.0,380.0,23.75,0.0,5772.0,22.67,0.0
2665835.0,380.0,23.75,0.0,5768.0,22.654,1.0
2671860.0,380.0,23.75,0.0,5761.0,22.625999999999998,0.0
2677880.0,380.0,23.75,0.0,5765.0,22.642,0.0
2683902.0,380.0,23.75,0.0,5767.0,22.65,0.0
2689921.0,380.0,23.75,0.0,5767.0,22.65,0.0
2695940.0,380.0,23.75,0.0,5771.0,22.666,0.0
2701960.0,380.0,23.75,0.0,5769.0,22.658,0.0
2707980.0,379.0,23.688000000000002,0.0,5762.0,22.63,0.0
2714001.0,380.0,23.75,0.0,5770.0,22.662,0.0
2720021.0,379.0,23.688000000000002,0.0,5769.0,22.658,0.0
2726040.0,380.0,23.75,0.0,5797.0,22.768,0.0
2732060.0,381.0,23.811999999999998,0.0,5886.0,23.118000000000002,0.0
2738081.0,384.0,24.0,0.0,5923.0,23.263,0.0
2744101.0,385.0,24.061999999999998,0.0,5922.0,23.259,0.0
2750120.0,386.0,24.125,0.0,5920.0,23.250999999999998,0.0
2756140.0,387.0,24.188000000000002,0.0,5923.0,23.263,0.0
2762160.0,388.0,24.25,0.0,5929.0,23.287,0.0
2768180.0,388.0,24.25,0.0,5936.0,23.314,0.0
2774203.0,389.0,24.311999999999998,0.0,5917.0,23.239,0.0
2780223.0,389.0,24.311999999999998,0.0,5865.0,23.035,0.0
2786243.0,388.0,24.25,0.0,5820.0,22.858,0.0
2792264.0,387.0,24.188000000000002,0.0,5798.0,22.772,0.0
2798284.0,386.0,24.125,0.0,5810.0,22.819000000000003,0.0
2804304.0,385.0,24.061999999999998,0.0,5832.0,22.905,0.0
2810323.0,385.0,24.061999999999998,0.0,5851.0,22.98,0.0
2816343.0,385.0,24.061999999999998,0.0,5859.0,23.011,0.0
2822363.0,385.0,24.061999999999998,0.0,5855.0,22.996,0.0
2828384.0,385.0,24.061999999999998,0.0,5808.0,22.811,0.0
2834404.0,384.0,24.0,0.0,5809.0,22.815,0.0
2840424.0,383.0,23.938000000000002,0.0,5776.0,22.685,0.0
2846444.0,383.0,23.938000000000002,0.0,5772.0,22.67,0.0
2852465.0,382.0,23.875,0.0,5768.0,22.654,0.0
2858486.0,381.0,23.811999999999998,0.0,5761.0,22.625999999999998,0.0
2864506.0,381.0,23.811999999999998,0.0,5770.0,22.662,0.0
2870526.0,381.0,23.811999999999998,0.0,5762.0,22.63,0.0
2876547.0,380.0,23.75,0.0,5761.0,22.625999999999998,0.0
2882567.0,380.0,23.75,1.0,5755.0,22.603,0.0
2888587.0,380.0,23.75,1.0,5753.0,22.595,0.0
2894610.0,379.0,23.688000000000002,0.0,5757.0,22.611,0.0
2900630.0,379.0,23.688000000000002,0.0,5760.0,22.622,1.0
2906652.0,379.0,23.688000000000002,0.0,5759.0,22.619,1.0
2912672.0,379.0,23.688000000000002,0.0,5757.0,22.611,0.0
2918692.0,379.0,23.688000000000002,0.0,5755.0,22.603,0.0
2924711.0,379.0,23.688000000000002,0.0,5753.0,22.595,0.0
2930732.0,379.0,23.688000000000002,0.0,5753.0,22.595,0.0
2936752.0,379.0,23.688000000000002,0.0,5757.0,22.611,0.0
2942772.0,379.0,23.688000000000002,0.0,5751.0,22.587,0.0
2948792.0,379.0,23.688000000000002,0.0,5750.0,22.583000000000002,0.0
2954812.0,379.0,23.688000000000002,0.0,5753.0,22.595,0.0
2960832.0,379.0,23.688000000000002,0.0,5760.0,22.622,0.0
2966852.0,379.0,23.688000000000002,0.0,5765.0,22.642,0.0
2972871.0,380.0,23.75,0.0,5774.0,22.677,0.0
2978891.0,379.0,23.688000000000002,0.0,5782.0,22.709,0.0
2984911.0,379.0,23.688000000000002,0.0,5786.0,22.725,0.0
2990931.0,380.0,23.75,0.0,5779.0,22.697,0.0
2996951.0,380.0,23.75,0.0,5789.0,22.736,0.0
3002970.0,380.0,23.75,1.0,5786.0,22.725,0.0
3008989.0,380.0,23.75,1.0,5787.0,22.729,0.0
3015009.0,380.0,23.75,1.0,5783.0,22.713,0.0
3021029.0,380.0,23.75,1.0,5784.0,22.717,1.0
3027048.0,380.0,23.75,0.0,5779.0,22.697,0.0
3033068.0,381.0,23.811999999999998,0.0,5794.0,22.756,0.0
3039089.0,381.0,23.811999999999998,0.0,5826.0,22.881999999999998,0.0
3045109.0,381.0,23.811999999999998,0.0,5832.0,22.905,0.0
3051129.0,382.0,23.875,0.0,5827.0,22.886,0.0
3057148.0,382.0,23.875,0.0,5827.0,22.886,0.0
3063169.0,382.0,23.875,1.0,5813.0,22.831,0.0
3069189.0,382.0,23.875,0.0,5803.0,22.791,0.0
3075208.0,381.0,23.811999999999998,0.0,5804.0,22.795,0.0
3081228.0,382.0,23.875,0.0,5816.0,22.842,0.0
3087253.0,382.0,23.875,0.0,5822.0,22.866,0.0
3093273.0,382.0,23.875,0.0,5810.0,22.819000000000003,0.0
3099292.0,383.0,23.938000000000002,0.0,5810.0,22.819000000000003,0.0
3105313.0,382.0,23.875,0.0,5808.0,22.811,0.0
3111333.0,382.0,23.875,0.0,5806.0,22.803,0.0
3117360.0,382.0,23.875,0.0,5794.0,22.756,0.0
3123380.0,382.0,23.875,0.0,5806.0,22.803,0.0
3129400.0,382.0,23.875,0.0,5803.0,22.791,0.0
3135419.0,382.0,23.875,1.0,5803.0,22.791,1.0
3141438.0,382.0,23.875,1.0,5814.0,22.835,1.0
3147458.0,382.0,23.875,1.0,5812.0,22.826999999999998,1.0
3153477.0,382.0,23.875,1.0,5796.0,22.764,1.0
3159497.0,382.0,23.875,1.0,5794.0,22.756,1.0
3165517.0,381.0,23.811999999999998,0.0,5782.0,22.709,0.0
3171536.0,381.0,23.811999999999998,0.0,5782.0,22.709,0.0
3177555.0,381.0,23.811999999999998,0.0,5802.0,22.787,0.0
3183574.0,381.0,23.811999999999998,0.0,5811.0,22.823,0.0
3189593.0,382.0,23.875,0.0,5818.0,22.85,0.0
3195614.0,382.0,23.875,0.0,5821.0,22.862,0.0
3201636.0,382.0,23.875,0.0,5805.0,22.799,0.0
3207655.0,382.0,23.875,0.0,5805.0,22.799,0.0
3213676.0,381.0,23.811999999999998,1.0,5800.0,22.78,0.0
3219702.0,382.0,23.875,1.0,5799.0,22.776,1.0
3225722.0,382.0,23.875,0.0,5788.0,22.732,0.0
3231741.0,381.0,23.811999999999998,0.0,5788.0,22.732,0.0
3237762.0,381.0,23.811999999999998,0.0,5811.0,22.823,0.0
3243781.0,382.0,23.875,0.0,5837.0,22.925,0.0
